id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
125919,Male,Loyal Customer,40,Personal Travel,Eco,992,3,4,3,1,3,3,3,3,4,3,4,3,4,3,59,41,neutral or dissatisfied
106103,Male,Loyal Customer,48,Business travel,Business,3485,2,1,1,1,4,3,3,2,2,2,2,1,2,4,12,8,neutral or dissatisfied
30460,Female,Loyal Customer,60,Personal Travel,Eco,991,3,4,3,3,5,4,4,2,2,3,2,3,2,3,78,68,neutral or dissatisfied
23242,Female,Loyal Customer,69,Personal Travel,Eco Plus,549,2,5,3,2,4,4,4,5,5,3,5,3,5,3,0,0,neutral or dissatisfied
16513,Male,Loyal Customer,64,Business travel,Eco Plus,143,4,4,4,4,4,4,4,4,2,4,1,2,5,4,0,0,satisfied
48161,Male,Loyal Customer,18,Business travel,Business,391,2,2,2,2,4,4,4,4,4,2,4,2,1,4,0,0,satisfied
23758,Male,Loyal Customer,17,Personal Travel,Eco,1048,1,4,1,3,5,,2,5,5,3,4,4,5,5,0,0,neutral or dissatisfied
5681,Male,Loyal Customer,39,Business travel,Business,3928,0,5,0,1,5,5,4,4,4,4,4,3,4,5,0,0,satisfied
2802,Male,Loyal Customer,70,Personal Travel,Eco,764,3,4,3,3,1,3,3,1,4,5,5,3,5,1,0,0,neutral or dissatisfied
19680,Female,Loyal Customer,51,Business travel,Eco,409,4,2,5,2,1,2,4,4,4,4,4,3,4,3,12,6,satisfied
123556,Male,disloyal Customer,30,Business travel,Business,1773,4,3,3,1,2,3,2,2,4,2,3,3,4,2,7,15,neutral or dissatisfied
8529,Female,Loyal Customer,15,Personal Travel,Eco,862,1,5,1,4,4,1,4,4,4,3,4,5,5,4,0,1,neutral or dissatisfied
108771,Male,Loyal Customer,44,Business travel,Business,3548,4,1,4,4,5,5,4,4,4,5,4,5,4,4,0,8,satisfied
66913,Female,Loyal Customer,29,Business travel,Business,3170,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0,satisfied
17838,Female,Loyal Customer,51,Personal Travel,Eco Plus,1214,4,4,4,4,4,3,4,4,4,,4,3,4,3,0,0,satisfied
23012,Male,Loyal Customer,41,Business travel,Eco Plus,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0,satisfied
83534,Female,Loyal Customer,51,Business travel,Business,1121,3,3,3,3,2,4,4,4,4,4,4,4,4,4,0,0,satisfied
33756,Male,Loyal Customer,31,Business travel,Business,266,0,0,0,2,4,4,3,4,4,2,2,2,5,4,0,0,satisfied
60497,Female,Loyal Customer,44,Business travel,Business,2441,2,2,2,2,2,5,1,5,5,5,5,1,5,3,13,0,satisfied
13598,Female,Loyal Customer,44,Personal Travel,Eco,227,3,4,3,3,4,4,5,3,3,3,3,4,3,3,0,0,neutral or dissatisfied
38761,Male,Loyal Customer,24,Business travel,Eco,354,4,4,2,4,4,4,3,4,3,1,1,1,2,4,0,0,satisfied
125116,Male,disloyal Customer,20,Business travel,Eco,361,2,2,2,3,1,2,1,1,2,1,3,4,3,1,15,24,neutral or dissatisfied
47398,Female,Loyal Customer,23,Business travel,Eco,584,3,1,1,1,3,3,4,3,3,1,3,2,3,3,0,0,neutral or dissatisfied
4280,Male,Loyal Customer,35,Business travel,Eco,502,4,4,3,4,4,4,4,4,1,3,3,1,1,4,0,0,satisfied
95315,Male,Loyal Customer,29,Personal Travel,Eco,341,4,5,4,4,2,4,2,2,4,4,4,5,4,2,0,0,satisfied
79253,Female,Loyal Customer,47,Business travel,Eco,1598,1,3,3,3,2,4,4,1,1,1,1,3,1,1,0,0,neutral or dissatisfied
78053,Male,Loyal Customer,15,Personal Travel,Eco,332,1,4,1,1,3,1,1,3,5,4,4,4,5,,0,0,neutral or dissatisfied
84100,Male,Loyal Customer,70,Personal Travel,Eco Plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38,neutral or dissatisfied
22680,Female,Loyal Customer,13,Business travel,Business,3878,2,2,2,2,5,5,5,5,5,2,1,4,1,5,115,128,satisfied
52524,Female,Loyal Customer,26,Business travel,Business,110,2,2,2,2,5,5,3,5,2,4,4,4,,5,0,0,satisfied
24115,Female,Loyal Customer,35,Business travel,Business,3416,1,3,3,3,3,3,3,1,1,1,1,3,1,1,0,12,neutral or dissatisfied
125235,Female,disloyal Customer,14,Business travel,Eco,1149,3,3,3,3,2,3,3,2,2,1,3,1,4,2,6,57,neutral or dissatisfied
72343,Male,disloyal Customer,29,Business travel,Business,1121,2,2,2,4,5,2,1,5,1,2,4,4,4,5,15,10,neutral or dissatisfied
61612,Female,disloyal Customer,27,Business travel,Business,1346,3,2,2,2,3,2,3,3,3,3,4,3,4,3,0,4,neutral or dissatisfied
97740,Female,Loyal Customer,27,Business travel,Business,2690,5,5,5,5,5,4,5,5,5,3,5,3,4,5,49,34,satisfied
74573,Male,Loyal Customer,22,Business travel,Business,1235,5,5,5,5,3,3,3,3,3,5,5,3,5,3,3,0,satisfied
38283,Female,Loyal Customer,25,Personal Travel,Eco,1050,2,5,2,3,3,2,3,3,3,5,5,5,5,3,3,1,neutral or dissatisfied
31542,Male,Loyal Customer,15,Personal Travel,Eco,862,1,4,1,3,3,1,3,3,5,2,5,4,4,3,3,45,neutral or dissatisfied
38475,Male,disloyal Customer,35,Business travel,Eco,846,1,2,2,3,5,2,5,5,3,3,4,2,4,5,27,27,neutral or dissatisfied
104902,Female,Loyal Customer,52,Business travel,Business,1565,5,5,5,5,3,5,4,4,4,4,4,4,4,5,0,1,satisfied
76208,Female,Loyal Customer,31,Business travel,Business,2422,4,4,1,4,4,4,4,4,4,5,5,3,4,4,0,0,satisfied
23244,Male,Loyal Customer,56,Business travel,Business,3831,3,2,2,2,4,1,1,3,3,3,3,3,3,3,6,7,neutral or dissatisfied
59706,Female,Loyal Customer,13,Personal Travel,Eco,861,2,5,3,3,2,3,2,2,3,3,4,3,4,2,0,21,neutral or dissatisfied
13795,Female,disloyal Customer,62,Business travel,Eco,450,2,3,2,2,3,2,3,3,4,3,1,3,5,3,0,0,neutral or dissatisfied
126953,Female,Loyal Customer,43,Business travel,Business,370,4,4,4,4,5,5,4,2,2,2,2,5,2,4,16,13,satisfied
15898,Male,Loyal Customer,51,Business travel,Eco,378,2,3,3,3,2,2,2,2,3,4,3,4,3,2,0,0,neutral or dissatisfied
42290,Female,Loyal Customer,38,Business travel,Business,2050,1,1,1,1,3,3,4,5,5,5,5,5,5,4,0,0,satisfied
39210,Female,disloyal Customer,36,Business travel,Business,67,2,2,2,3,1,2,1,1,4,5,5,4,5,1,3,0,neutral or dissatisfied
94312,Male,Loyal Customer,56,Business travel,Business,248,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,0,satisfied
53495,Male,Loyal Customer,65,Personal Travel,Eco,2419,3,4,3,3,3,5,5,5,4,4,4,5,3,5,4,0,neutral or dissatisfied
23845,Male,disloyal Customer,52,Business travel,Business,552,1,1,1,4,5,1,5,5,5,2,5,3,4,5,0,0,neutral or dissatisfied
50748,Male,Loyal Customer,26,Personal Travel,Eco,156,4,5,4,3,5,4,2,5,3,2,5,4,4,5,0,0,neutral or dissatisfied
53724,Male,Loyal Customer,49,Personal Travel,Eco,1297,3,3,3,3,5,3,5,5,3,5,3,1,4,5,11,13,neutral or dissatisfied
8549,Male,disloyal Customer,27,Business travel,Business,109,4,4,4,4,3,4,3,3,5,3,4,4,4,3,58,38,satisfied
4248,Male,Loyal Customer,55,Personal Travel,Eco,1020,4,3,4,5,3,4,3,3,5,3,4,4,5,3,0,25,neutral or dissatisfied
93412,Male,disloyal Customer,23,Business travel,Eco,672,1,1,1,3,2,1,2,2,2,2,4,1,4,2,66,59,neutral or dissatisfied
83577,Female,Loyal Customer,44,Business travel,Business,1757,2,3,3,3,5,3,2,2,2,2,2,4,2,1,5,25,neutral or dissatisfied
49476,Male,Loyal Customer,59,Business travel,Eco,109,4,3,4,4,4,4,4,4,2,1,4,2,1,4,5,0,satisfied
36079,Male,Loyal Customer,8,Personal Travel,Eco,474,2,5,2,3,4,2,4,,3,5,4,1,2,4,0,0,neutral or dissatisfied
61150,Male,Loyal Customer,20,Business travel,Business,3436,1,5,5,5,1,1,1,1,1,5,4,2,4,1,111,99,neutral or dissatisfied
6434,Female,Loyal Customer,37,Personal Travel,Eco,315,4,5,2,5,4,2,4,4,3,4,4,3,5,4,48,42,neutral or dissatisfied
69067,Male,disloyal Customer,31,Business travel,Eco,1389,3,3,3,4,5,3,5,5,4,2,4,2,3,5,126,115,neutral or dissatisfied
10513,Male,Loyal Customer,60,Business travel,Business,140,4,4,5,4,5,5,4,4,4,4,5,3,4,4,0,0,satisfied
94747,Female,Loyal Customer,30,Business travel,Business,2382,4,5,5,5,3,3,4,3,2,3,3,3,4,3,0,4,neutral or dissatisfied
22053,Female,Loyal Customer,27,Business travel,Business,304,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0,0,satisfied
116652,Female,disloyal Customer,26,Business travel,Business,358,3,4,3,1,3,3,3,3,4,2,4,4,5,3,0,0,neutral or dissatisfied
48029,Female,disloyal Customer,16,Business travel,Eco,1187,3,3,3,4,1,3,1,1,3,1,4,3,3,1,13,22,neutral or dissatisfied
103757,Female,disloyal Customer,51,Business travel,Business,484,1,1,1,1,4,1,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
1968,Female,Loyal Customer,17,Personal Travel,Eco,383,4,5,4,3,1,4,4,1,5,2,4,3,4,1,0,32,satisfied
44014,Male,Loyal Customer,57,Personal Travel,Eco,397,3,5,3,2,5,3,5,5,4,2,4,3,4,5,0,0,neutral or dissatisfied
21779,Female,Loyal Customer,35,Business travel,Business,241,3,3,3,3,4,4,5,5,5,5,5,3,5,1,48,41,satisfied
74598,Female,Loyal Customer,35,Business travel,Business,2005,2,2,2,2,5,3,3,2,2,2,2,4,2,3,0,0,neutral or dissatisfied
51042,Male,Loyal Customer,44,Personal Travel,Eco,158,4,2,4,4,1,4,1,1,2,3,3,3,4,1,0,0,neutral or dissatisfied
84622,Male,disloyal Customer,18,Business travel,Eco,669,3,4,3,3,5,3,5,5,3,2,4,3,4,5,0,0,neutral or dissatisfied
114130,Female,disloyal Customer,24,Business travel,Business,850,5,3,5,4,3,5,3,3,4,3,5,4,4,3,1,0,satisfied
13692,Female,Loyal Customer,27,Business travel,Business,1872,3,3,3,3,2,2,2,2,5,4,1,4,3,2,0,0,satisfied
86707,Male,Loyal Customer,46,Business travel,Business,1747,1,1,1,1,4,4,5,4,4,4,4,3,4,5,4,0,satisfied
197,Male,Loyal Customer,56,Business travel,Business,2136,4,2,4,4,5,4,5,5,5,5,5,5,5,3,0,0,satisfied
113932,Female,disloyal Customer,30,Business travel,Business,1855,3,3,3,5,4,3,5,4,3,3,3,3,4,4,3,1,neutral or dissatisfied
99430,Male,Loyal Customer,37,Personal Travel,Eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107,neutral or dissatisfied
6232,Male,disloyal Customer,22,Business travel,Business,594,0,4,0,4,3,0,3,3,4,3,5,4,4,3,0,0,satisfied
79225,Male,Loyal Customer,11,Business travel,Eco Plus,1990,2,2,2,2,2,2,1,2,1,4,4,3,4,2,0,0,neutral or dissatisfied
26445,Male,Loyal Customer,40,Business travel,Business,919,3,3,3,3,1,4,3,4,4,4,4,1,4,1,5,0,satisfied
125749,Female,Loyal Customer,70,Personal Travel,Business,861,4,5,4,4,5,5,5,5,5,4,5,4,5,5,0,33,neutral or dissatisfied
86001,Female,Loyal Customer,56,Business travel,Business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0,satisfied
19345,Female,Loyal Customer,54,Personal Travel,Eco Plus,743,2,5,2,2,3,4,4,5,5,2,5,5,5,5,17,13,neutral or dissatisfied
23333,Male,Loyal Customer,57,Personal Travel,Eco,563,2,4,2,5,2,1,1,5,4,4,5,1,5,1,207,224,neutral or dissatisfied
106867,Male,Loyal Customer,17,Business travel,Eco,577,2,2,2,2,2,2,4,2,3,5,3,4,3,2,114,90,neutral or dissatisfied
56907,Female,Loyal Customer,42,Business travel,Business,2454,1,1,2,1,5,5,5,4,3,3,5,5,5,5,8,0,satisfied
54284,Male,Loyal Customer,25,Personal Travel,Business,1075,3,5,2,3,5,2,5,5,4,5,4,5,5,5,0,3,neutral or dissatisfied
125219,Male,Loyal Customer,70,Personal Travel,Eco,651,4,5,4,5,1,4,2,1,5,,3,4,2,1,7,6,neutral or dissatisfied
28009,Female,Loyal Customer,39,Business travel,Business,763,3,3,3,3,2,1,3,4,4,4,4,5,4,1,0,0,satisfied
78151,Male,Loyal Customer,40,Business travel,Business,259,0,0,0,4,5,4,4,3,3,4,4,5,3,3,15,6,satisfied
88159,Female,Loyal Customer,55,Business travel,Business,2011,3,3,4,3,4,4,5,4,4,4,4,3,4,4,0,1,satisfied
30152,Female,Loyal Customer,49,Personal Travel,Eco,204,3,5,3,1,2,2,4,1,1,3,1,5,1,5,0,0,neutral or dissatisfied
107592,Male,disloyal Customer,39,Business travel,Business,423,3,3,3,3,3,3,4,3,4,4,5,3,4,3,1,0,neutral or dissatisfied
116017,Female,Loyal Customer,65,Personal Travel,Eco,417,2,2,2,1,3,1,2,5,5,2,5,4,5,3,0,0,neutral or dissatisfied
107409,Male,Loyal Customer,48,Business travel,Eco,725,3,2,2,2,3,3,3,3,2,4,3,4,4,3,3,0,neutral or dissatisfied
98460,Female,Loyal Customer,56,Business travel,Business,2153,2,2,2,2,3,4,5,4,4,4,5,4,4,5,0,0,satisfied
128255,Female,disloyal Customer,20,Business travel,Business,304,5,0,5,2,1,5,1,1,4,4,5,3,5,1,0,0,satisfied
98748,Female,Loyal Customer,16,Personal Travel,Eco,1290,2,4,2,2,2,2,2,2,5,2,3,5,5,2,0,0,neutral or dissatisfied
50968,Male,Loyal Customer,34,Personal Travel,Eco,78,1,5,1,4,2,1,2,2,3,4,4,3,4,2,0,3,neutral or dissatisfied
31600,Male,Loyal Customer,34,Personal Travel,Eco,602,4,4,4,3,4,5,5,5,4,5,4,5,5,5,130,140,neutral or dissatisfied
122416,Female,Loyal Customer,46,Business travel,Business,1916,2,2,2,2,2,3,4,4,4,5,4,4,4,5,0,0,satisfied
26746,Male,Loyal Customer,45,Business travel,Business,3230,2,2,2,2,3,2,4,5,5,5,5,3,5,2,0,0,satisfied
64036,Female,disloyal Customer,29,Business travel,Business,919,5,5,5,3,2,5,2,2,4,3,4,5,4,2,0,10,satisfied
126988,Female,Loyal Customer,45,Business travel,Business,647,2,2,2,2,5,5,4,5,5,5,5,3,5,5,16,11,satisfied
37574,Male,Loyal Customer,46,Business travel,Eco,628,3,2,2,2,3,3,3,3,2,5,4,4,3,3,0,0,neutral or dissatisfied
105766,Female,Loyal Customer,75,Business travel,Business,3680,4,4,4,4,2,1,2,4,4,4,4,5,4,5,0,0,satisfied
51710,Female,Loyal Customer,16,Business travel,Business,2879,3,3,1,3,3,3,3,3,3,5,1,3,4,3,0,0,satisfied
50215,Female,Loyal Customer,33,Business travel,Eco,77,1,5,5,5,1,1,1,1,3,3,4,2,3,1,25,20,neutral or dissatisfied
55071,Male,Loyal Customer,55,Business travel,Eco,1635,2,1,1,1,2,2,2,2,1,5,2,4,1,2,0,0,neutral or dissatisfied
71465,Female,Loyal Customer,36,Personal Travel,Eco,867,4,5,4,1,5,4,5,5,4,4,4,4,5,5,30,18,neutral or dissatisfied
3078,Female,Loyal Customer,46,Business travel,Business,413,3,4,5,5,1,3,3,3,3,2,3,2,3,4,33,43,neutral or dissatisfied
34066,Female,Loyal Customer,40,Personal Travel,Eco,1674,3,1,3,4,3,3,3,3,1,4,4,1,3,3,20,0,neutral or dissatisfied
98880,Female,disloyal Customer,25,Business travel,Eco,991,1,0,0,2,2,0,2,2,3,5,1,2,2,2,0,0,neutral or dissatisfied
79053,Male,Loyal Customer,39,Business travel,Eco,356,3,1,1,1,3,3,3,3,2,2,3,1,4,3,0,0,neutral or dissatisfied
125943,Male,Loyal Customer,34,Personal Travel,Eco,920,3,5,3,4,2,3,2,2,3,4,4,4,5,2,0,0,neutral or dissatisfied
78571,Female,Loyal Customer,31,Business travel,Business,1977,3,3,3,3,5,5,5,5,4,3,5,4,4,5,3,0,satisfied
8986,Female,disloyal Customer,59,Personal Travel,Eco,799,2,3,3,3,4,3,4,4,5,1,3,3,4,4,0,0,neutral or dissatisfied
107801,Female,disloyal Customer,40,Business travel,Business,349,2,2,2,1,5,2,5,5,5,4,5,3,4,5,15,7,neutral or dissatisfied
27434,Male,Loyal Customer,57,Business travel,Eco,954,3,3,5,3,3,3,3,3,1,1,4,4,4,3,0,0,neutral or dissatisfied
81187,Male,Loyal Customer,61,Business travel,Business,3121,2,1,2,2,3,5,4,5,5,5,5,1,5,4,0,0,satisfied
125249,Male,Loyal Customer,23,Business travel,Eco,427,2,5,5,5,2,2,3,2,3,2,3,2,4,2,0,0,neutral or dissatisfied
68210,Male,Loyal Customer,47,Business travel,Business,3421,2,2,2,2,5,5,5,4,4,4,4,3,4,5,0,1,satisfied
94889,Female,Loyal Customer,51,Business travel,Eco,562,5,3,4,4,5,3,2,5,5,5,5,5,5,1,12,11,satisfied
114690,Female,disloyal Customer,23,Business travel,Eco,447,3,4,3,3,1,,1,1,5,3,4,5,4,1,0,0,neutral or dissatisfied
60354,Female,Loyal Customer,61,Personal Travel,Eco Plus,1024,3,4,4,2,4,5,4,5,5,4,5,3,5,5,0,0,neutral or dissatisfied
53688,Female,Loyal Customer,37,Business travel,Business,1866,2,2,2,2,2,1,1,4,4,4,4,2,4,1,7,0,satisfied
4077,Male,disloyal Customer,23,Business travel,Eco,431,4,5,4,5,3,4,3,3,3,4,5,5,5,3,0,0,neutral or dissatisfied
71695,Male,Loyal Customer,38,Personal Travel,Eco,1005,1,5,1,4,1,1,1,1,5,5,4,3,5,1,0,0,neutral or dissatisfied
109147,Female,disloyal Customer,20,Business travel,Eco,483,0,0,1,1,5,1,5,5,3,4,4,4,4,5,12,17,satisfied
11558,Female,Loyal Customer,21,Business travel,Business,657,2,2,2,2,5,5,5,5,5,2,4,5,4,5,6,0,satisfied
101159,Male,Loyal Customer,65,Business travel,Business,1235,2,2,2,2,3,2,3,2,2,2,2,4,2,2,10,0,neutral or dissatisfied
67665,Male,disloyal Customer,18,Business travel,Eco,1464,4,4,4,2,2,4,2,2,4,5,4,5,4,2,0,0,neutral or dissatisfied
33079,Male,Loyal Customer,49,Personal Travel,Eco,163,4,4,4,4,3,4,5,3,5,5,4,3,5,3,0,0,satisfied
44351,Female,Loyal Customer,52,Business travel,Business,2798,3,3,3,3,5,4,4,5,2,5,5,4,4,4,136,125,satisfied
16294,Male,Loyal Customer,55,Personal Travel,Eco,631,4,4,4,4,3,4,5,3,5,1,3,5,4,3,0,0,neutral or dissatisfied
18115,Female,disloyal Customer,18,Business travel,Eco,629,1,0,1,1,3,1,3,3,2,1,5,4,1,3,0,0,neutral or dissatisfied
62009,Male,Loyal Customer,55,Business travel,Eco,2586,3,4,4,4,3,3,3,3,4,4,1,1,,3,0,0,neutral or dissatisfied
4881,Male,Loyal Customer,8,Personal Travel,Eco,408,1,3,1,4,5,1,5,5,2,2,4,3,3,5,0,0,neutral or dissatisfied
70382,Male,Loyal Customer,44,Personal Travel,Business,1562,3,5,3,4,4,4,4,2,2,3,2,3,2,3,4,17,neutral or dissatisfied
23745,Female,disloyal Customer,19,Business travel,Eco,1048,5,5,5,1,4,5,4,4,3,1,4,2,5,4,0,0,satisfied
42616,Female,Loyal Customer,59,Business travel,Business,2121,3,3,3,3,3,5,3,4,4,5,4,5,4,3,0,0,satisfied
41234,Male,Loyal Customer,36,Personal Travel,Eco,744,1,4,1,1,5,1,5,5,3,2,5,5,4,5,14,8,neutral or dissatisfied
116879,Female,Loyal Customer,50,Business travel,Business,2534,2,2,2,2,2,4,5,4,4,4,4,3,4,3,25,26,satisfied
8223,Female,Loyal Customer,44,Personal Travel,Eco,402,0,4,0,4,3,4,5,2,2,0,2,4,2,4,0,0,satisfied
85829,Female,Loyal Customer,27,Personal Travel,Eco,666,2,4,2,5,2,2,2,2,3,3,4,4,4,2,25,1,neutral or dissatisfied
63689,Female,Loyal Customer,39,Business travel,Business,1696,1,4,4,4,1,1,1,,1,3,3,1,1,1,951,940,neutral or dissatisfied
109917,Male,Loyal Customer,29,Personal Travel,Eco,971,3,4,3,2,1,3,1,1,5,2,4,4,5,1,20,0,neutral or dissatisfied
48441,Female,Loyal Customer,19,Business travel,Business,1773,5,5,5,5,4,4,4,4,5,1,1,5,3,4,5,0,satisfied
78723,Female,Loyal Customer,42,Business travel,Business,3502,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0,satisfied
20977,Male,Loyal Customer,64,Personal Travel,Eco,689,3,3,3,4,1,3,1,1,2,4,3,3,4,1,73,66,neutral or dissatisfied
118547,Male,Loyal Customer,42,Business travel,Business,304,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0,satisfied
95688,Male,Loyal Customer,43,Business travel,Business,419,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,2,satisfied
31582,Male,disloyal Customer,23,Business travel,Eco,602,1,0,1,3,4,,2,4,5,3,1,4,4,4,0,0,neutral or dissatisfied
96540,Male,Loyal Customer,11,Personal Travel,Eco,302,2,4,2,3,4,2,4,4,3,3,4,3,4,4,0,0,neutral or dissatisfied
5560,Male,Loyal Customer,50,Business travel,Business,2203,3,5,3,3,2,4,4,5,5,5,5,3,5,3,0,0,satisfied
59093,Female,Loyal Customer,27,Personal Travel,Eco,1744,4,5,4,3,4,4,4,4,4,5,5,5,5,4,25,29,neutral or dissatisfied
82277,Female,disloyal Customer,27,Business travel,Eco,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0,neutral or dissatisfied
82951,Male,Loyal Customer,54,Business travel,Business,957,2,2,2,2,2,4,5,5,5,5,5,3,5,4,5,10,satisfied
92116,Male,Loyal Customer,61,Personal Travel,Eco,1532,2,1,3,3,2,3,2,2,2,5,4,1,3,2,0,0,neutral or dissatisfied
21324,Female,Loyal Customer,45,Business travel,Business,3067,4,4,4,4,3,4,4,4,4,4,4,5,4,5,0,0,satisfied
70029,Male,Loyal Customer,32,Business travel,Business,2187,2,2,2,2,3,4,3,3,4,4,4,4,4,3,0,0,satisfied
90208,Male,Loyal Customer,69,Personal Travel,Eco,1084,2,3,2,3,2,2,2,2,4,5,4,4,4,2,0,0,neutral or dissatisfied
3197,Male,Loyal Customer,65,Personal Travel,Eco,585,2,5,2,2,2,2,5,2,4,2,5,3,4,2,0,10,neutral or dissatisfied
83427,Male,Loyal Customer,37,Personal Travel,Eco,632,1,5,1,2,2,1,2,2,5,3,5,3,4,2,0,8,neutral or dissatisfied
12508,Female,Loyal Customer,38,Personal Travel,Eco Plus,305,1,5,1,3,4,1,4,4,5,5,5,1,4,4,105,111,neutral or dissatisfied
31077,Female,Loyal Customer,29,Business travel,Eco Plus,641,0,0,0,3,4,0,4,4,4,3,1,4,5,4,0,0,satisfied
128133,Female,Loyal Customer,23,Personal Travel,Eco Plus,1587,2,5,2,4,1,2,1,1,3,4,4,3,5,1,0,0,neutral or dissatisfied
16600,Male,Loyal Customer,20,Business travel,Business,1626,5,5,5,5,5,5,5,5,1,4,4,4,2,5,0,1,satisfied
83771,Male,Loyal Customer,59,Personal Travel,Eco,926,1,5,1,1,2,1,2,2,4,3,5,5,5,2,0,0,neutral or dissatisfied
105093,Female,Loyal Customer,53,Business travel,Business,1770,0,0,0,1,4,5,5,2,2,2,2,5,2,4,3,0,satisfied
31783,Female,Loyal Customer,31,Personal Travel,Eco,602,2,1,2,4,3,2,3,3,2,3,4,4,3,3,0,0,neutral or dissatisfied
57014,Female,Loyal Customer,24,Personal Travel,Eco,2565,2,5,2,2,2,4,2,5,5,3,2,2,5,2,4,0,neutral or dissatisfied
1137,Male,Loyal Customer,44,Personal Travel,Eco,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0,neutral or dissatisfied
117449,Female,Loyal Customer,51,Business travel,Business,1107,1,3,3,3,2,3,3,1,1,1,1,4,1,4,2,6,neutral or dissatisfied
109686,Male,Loyal Customer,39,Personal Travel,Eco,930,1,5,2,2,3,2,4,3,4,3,4,5,5,3,0,0,neutral or dissatisfied
67023,Female,Loyal Customer,56,Business travel,Business,2148,4,4,5,4,2,5,5,3,3,4,3,5,3,5,0,0,satisfied
38521,Male,Loyal Customer,44,Business travel,Eco,2446,2,2,2,2,2,2,2,2,4,4,5,3,4,2,20,0,satisfied
115735,Male,Loyal Customer,44,Business travel,Business,373,2,4,4,4,3,4,4,2,2,2,2,4,2,1,33,29,neutral or dissatisfied
94357,Male,Loyal Customer,51,Business travel,Business,3490,3,3,3,3,2,4,4,5,5,5,5,4,5,4,0,0,satisfied
75969,Male,Loyal Customer,33,Business travel,Eco,297,2,4,2,4,2,2,2,2,2,3,3,3,3,2,8,44,neutral or dissatisfied
129132,Female,Loyal Customer,49,Business travel,Business,3618,2,2,2,2,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
1099,Male,Loyal Customer,52,Personal Travel,Eco,134,2,3,2,3,2,2,4,2,4,5,3,2,3,,0,0,neutral or dissatisfied
29667,Male,Loyal Customer,29,Personal Travel,Eco,1448,2,3,2,1,1,2,1,1,1,3,1,1,4,1,0,0,neutral or dissatisfied
128499,Male,Loyal Customer,7,Personal Travel,Eco,304,4,4,4,4,5,4,5,5,4,4,3,2,2,5,0,0,neutral or dissatisfied
52376,Male,Loyal Customer,47,Personal Travel,Eco,651,2,5,3,1,5,3,5,5,5,4,1,4,3,5,0,0,neutral or dissatisfied
96965,Male,Loyal Customer,33,Business travel,Business,794,3,3,3,3,3,3,3,3,5,2,5,5,5,3,0,0,satisfied
107997,Female,Loyal Customer,37,Business travel,Business,3985,0,0,0,3,5,2,4,4,4,4,4,1,4,3,0,0,satisfied
63054,Female,Loyal Customer,43,Personal Travel,Eco,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0,neutral or dissatisfied
39348,Male,disloyal Customer,30,Business travel,Business,896,3,3,3,3,2,3,2,2,4,2,5,4,4,2,0,3,neutral or dissatisfied
71766,Female,disloyal Customer,25,Business travel,Business,1744,1,0,1,1,2,1,5,2,3,5,5,3,4,2,1,0,neutral or dissatisfied
19257,Female,Loyal Customer,38,Business travel,Business,802,1,1,1,1,,4,3,2,2,2,2,5,2,4,12,5,satisfied
115414,Female,disloyal Customer,44,Business travel,Business,447,5,0,0,1,1,5,1,1,5,4,4,4,4,1,8,15,satisfied
19978,Female,Loyal Customer,28,Business travel,Business,599,4,4,4,4,3,4,3,3,4,5,4,4,4,3,0,0,satisfied
80205,Male,Loyal Customer,43,Business travel,Eco Plus,2586,1,5,5,5,1,1,1,2,2,4,3,1,2,1,7,18,neutral or dissatisfied
44248,Female,Loyal Customer,23,Business travel,Business,359,2,2,2,2,4,4,4,4,3,5,4,3,2,4,0,0,satisfied
96222,Female,Loyal Customer,57,Business travel,Eco,546,3,3,3,3,1,2,3,3,3,3,3,2,3,2,8,0,neutral or dissatisfied
111738,Male,Loyal Customer,42,Business travel,Business,2209,1,1,1,1,3,4,4,4,4,5,4,4,4,4,4,22,satisfied
55049,Female,Loyal Customer,53,Business travel,Business,1346,2,2,3,2,5,5,4,4,4,5,4,3,4,3,2,0,satisfied
86550,Female,Loyal Customer,30,Business travel,Eco Plus,760,4,1,1,1,4,3,4,4,2,4,4,2,3,4,8,12,neutral or dissatisfied
